31.,65402
høyt,65382
das,65300
mørket,65296
aften,65291
sov,65236
Senere,65196
varte,65195
sort,65161
alt.,65059
nødt,65046
hjalp,65046
kjøpt,65043
trekk,65024
brevet,64888
føle,64881
1939,64803
tap,64778
opgave,64751
ist,64677
økonomisk,64672
familie,64619
gutter,64611
nve,64529
brøt,64514
1907,64464
fr.,64425
kaste,64327
tilstand,64174
uke,64137
valgt,64093
ungdom,63985
vakkert,63957
besluttet,63944
vert,63888
nød,63870
fylt,63866
gull,63792
pl,63768
ri,63698
syke,63685
fordel,63668
merkelig,63593
håret,63521
tante,63443
sått,63391
1908,63343
Trondheim,63176
håp,63090
finde,62967
fins,62956
offentlig,62860
1909,62770
gifte,62765
redde,62754
Herrens,62745
spilte,62740
Bergens,62740
ig,62604
vende,62601
ordnet,62574
stått,62555
Nen,62403
veldig,62371
vesen,62356
taket,62342
vokser,62281
værelset,62261
føres,62259
alminnelig,62215
Aa,62212
samlede,62169
dekar,62162
Dag,62121
trukket,62118
skapt,62115
Jacob,62113
rart,62112
hester,62111
sorg,62075
pent,62066
Gunnar,61946
nuværende,61859
1937,61819
kjem,61787
Berg,61775
regjeringen,61766
rev,61759
1906,61743
hittil,61544
anlegg,61501
vinden,61439
masse,61437
onkel,61323
Jakob,61200
ansvar,61157
evig,61135
åtte,61125
måned,61072
mark,61050
tone,61037
088,61011
solgte,61010
husket,60922
veggen,60744
forrige,60731
klasse,60688
gruppe,60647
mørkt,60645
besøk,60637
sten,60596
rimelig,60589
lyd,60582
gråt,60540
århundre,60494
1938,60489
vanskeligheter,60472
grønne,60415
trang,60402
110,60374
livets,60352
meir,60313
siger,60261
dame,60247
glass,60052
behandlet,60049
ordning,60029
løse,60026
leder,59970
fremme,59969
religiøse,59960
sønnen,59946
rom,59935
egentlige,59931
legeme,59755
stillet,59690
sittende,59674
amerikanske,59629
ifølge,59616
visstnok,59589
ell,59560
gjekk,59510
lavere,59431
utlandet,59428
fe,59411
virkelige,59409
nedenfor,59409
hesten,59390
Magnus,59376
vakt,59369
middag,59368
same,59330
fjell,59313
hendt,59217
zu,59173
mi,59150
tvers,59149
slutte,59144
spd,59138
arm,59100
ø,59078
Imidlertid,59042
lyste,58927
glemme,58888
brede,58868
sagde,58860
plikt,58851
Co,58818
lei,58735
gis,58711
handel,58667
dage,58667
hvile,58658
Hos,58604
one,58556
foreldre,58498
Stortinget,58495
frihet,58494
dype,58465
forholdene,58448
jern,58445
endel,58408
heim,58405
Russland,58384
hold,58339
snakker,58227
latter,58210
Einar,58204
fortsette,58192
krever,58187
aug.,58075
1902,58009
avgjørende,57992
Ellers,57934
fattige,57864
boken,57832
hindre,57831
dro,57796
neie,57789
omfatter,57788
delt,57757
sove,57746
enig,57629
merker,57608
Die,57564
selskapet,57515
Paulus,57511
tyskerne,57510
trykket,57434
lige,57374
upp,57370
samle,57341
fulgt,57302
derav,57295
innflytelse,57274
naturlige,57268
600,57244
sprog,57141
garden,57113
125,57055
bet,57039
hvorved,57011
motstand,56946
ansatt,56903
familien,56889
evige,56841
OF,56808
had,56752
litet,56717
sen,56712
kalle,56690
sjå,56682
antagelig,56655
Videre,56533
Vel,56502
Karen,56472
naturen,56455
skape,56443
kysten,56443
Jan,56421
mil,56395
trappen,56320
sk,56293
sol,56275
eie,56268
seier,56246
nåde,56199
øverste,56196
Mr,56175
Born,56157
ter,56130
tung,56114
sorte,56099
gled,56085
syd,56057
utmerket,56048
250,56028
Ber,56012
behov,55988
1890,55956
Pedersen,55877
dobbelt,55858
planer,55836
ekter,55833
ine6,55827
betalt,55827
åt,55826
vokste,55789
Finn,55737
Ti,55639
hyggelig,55598
værelse,55595
Over,55578
politikk,55554
trær,55553
bortover,55527
linjer,55487
salg,55422
Uten,55398
Ta,55360
prøver,55340
forandret,55213
undertiden,55168
Joh,55151
sjøl,55104
interessert,55075
dele,55071
fjerne,55062
villig,54952
skip,54949
fransk,54949
anderledes,54930
Særlig,54917
1901,54906
Italia,54854
